Season,Race Name,Circuit,Location,Country,Date,Driver,Constructor,Final Position,Grid Position,Fastest Lap,Status
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Pérez,Force India,8,9,51,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Verstappen,Toro Rosso,9,8,70,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Grosjean,Lotus F1,10,12,69,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Maldonado,Lotus F1,11,13,70,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Ericsson,Sauber,12,14,62,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Sainz,Toro Rosso,13,11,46,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Button,McLaren,14,20,49,Finished
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Rossi,Manor Marussia,15,16,69,+2 Laps
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Stevens,Manor Marussia,16,17,67,+2 Laps
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Nasr,Sauber,17,15,48,Brakes
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Vettel,Ferrari,18,3,48,Accident
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Räikkönen,Ferrari,19,19,20,Collision
2015,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01,Alonso,McLaren,20,18,N/A,Retired
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Rosberg,Mercedes,1,1,57,Finished
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Hamilton,Mercedes,2,2,51,Finished
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Vettel,Ferrari,3,3,57,Finished
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Räikkönen,Ferrari,4,4,48,Finished
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Bottas,Williams,5,7,61,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Hülkenberg,Force India,6,5,66,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Kvyat,Red Bull,7,6,41,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Grosjean,Lotus F1,8,14,57,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Verstappen,Toro Rosso,9,9,56,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Maldonado,Lotus F1,10,15,63,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Ricciardo,Red Bull,11,19,56,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Pérez,Force India,12,11,53,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Nasr,Sauber,13,13,41,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Button,McLaren,14,16,53,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Alonso,McLaren,15,20,54,+1 Lap
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Ericsson,Sauber,16,12,57,+2 Laps
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Stevens,Manor Marussia,17,18,42,+4 Laps
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Rossi,Manor Marussia,18,17,43,+4 Laps
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Sainz,Toro Rosso,19,10,N/A,Retired
2015,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15,Massa,Williams,20,8,57,Excluded
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Rosberg,Mercedes,1,1,37,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Hamilton,Mercedes,2,2,44,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Räikkönen,Ferrari,3,3,47,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Vettel,Ferrari,4,15,48,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Pérez,Force India,5,4,30,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Ricciardo,Red Bull,6,5,46,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Hülkenberg,Force India,7,7,29,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Massa,Williams,8,8,33,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Grosjean,Lotus F1,9,18,47,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Kvyat,Red Bull,10,9,27,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Sainz,Toro Rosso,11,10,38,Finished
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Button,McLaren,12,12,29,+1 Lap
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Bottas,Williams,13,6,45,+1 Lap
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Ericsson,Sauber,14,17,48,+1 Lap
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Nasr,Sauber,15,14,46,+1 Lap
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Verstappen,Toro Rosso,16,11,40,+1 Lap
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Alonso,McLaren,17,16,52,+2 Laps
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Stevens,Manor Marussia,18,19,53,+2 Laps
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Merhi,Manor Marussia,19,20,26,+3 Laps
2015,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29,Maldonado,Lotus F1,20,13,N/A,Collision
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Rosberg,Mercedes,1,2,21,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Hamilton,Mercedes,2,1,48,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Vettel,Ferrari,3,3,23,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Ricciardo,Red Bull,4,8,49,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Massa,Williams,5,6,39,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Grosjean,Haas F1 Team,6,19,48,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Hülkenberg,Force India,7,10,49,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Bottas,Williams,8,16,51,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Sainz,Toro Rosso,9,7,23,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Verstappen,Toro Rosso,10,5,44,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Palmer,Renault,11,13,14,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Magnussen,Renault,12,14,45,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Pérez,Force India,13,9,39,Finished
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Button,McLaren,14,12,33,+1 Lap
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Nasr,Sauber,15,17,48,+1 Lap
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Wehrlein,Manor Marussia,16,21,34,+1 Lap
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Ericsson,Sauber,17,15,15,Engine
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Räikkönen,Ferrari,18,4,21,Engine
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Haryanto,Manor Marussia,19,22,15,Mechanical
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Gutiérrez,Haas F1 Team,20,20,4,Collision
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Alonso,McLaren,21,11,14,Collision
2016,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20,Kvyat,Red Bull,22,18,N/A,Retired
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Rosberg,Mercedes,1,2,41,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Räikkönen,Ferrari,2,4,39,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Hamilton,Mercedes,3,1,43,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Ricciardo,Red Bull,4,5,44,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Grosjean,Haas F1 Team,5,9,42,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Verstappen,Toro Rosso,6,10,49,Finished
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Kvyat,Red Bull,7,15,36,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Massa,Williams,8,7,31,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Bottas,Williams,9,6,37,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Vandoorne,McLaren,10,12,44,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Magnussen,Renault,11,22,40,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Ericsson,Sauber,12,17,32,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Wehrlein,Manor Marussia,13,16,43,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Nasr,Sauber,14,21,49,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Hülkenberg,Force India,15,8,53,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Pérez,Force India,16,18,39,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Haryanto,Manor Marussia,17,20,47,+1 Lap
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Sainz,Toro Rosso,18,11,22,Retired
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Gutiérrez,Haas F1 Team,19,13,2,Retired
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Button,McLaren,20,14,3,Power Unit
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Vettel,Ferrari,21,3,N/A,Engine
2016,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03,Palmer,Renault,22,19,N/A,Hydraulics
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Rosberg,Mercedes,1,1,38,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Vettel,Ferrari,2,4,37,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Kvyat,Red Bull,3,6,38,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Ricciardo,Red Bull,4,2,55,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Räikkönen,Ferrari,5,3,40,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Massa,Williams,6,10,34,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Hamilton,Mercedes,7,22,32,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Verstappen,Toro Rosso,8,9,41,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Sainz,Toro Rosso,9,8,35,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Bottas,Williams,10,5,23,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Pérez,Force India,11,7,30,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Alonso,McLaren,12,11,36,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Button,McLaren,13,12,46,Finished
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Gutiérrez,Haas F1 Team,14,18,45,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Hülkenberg,Force India,15,13,48,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Ericsson,Sauber,16,15,41,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Magnussen,Renault,17,17,22,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Wehrlein,Manor Marussia,18,21,48,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Grosjean,Haas F1 Team,19,14,47,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Nasr,Sauber,20,16,42,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Haryanto,Manor Marussia,21,20,42,+1 Lap
2016,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,2016-04-17,Palmer,Renault,22,19,26,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Rosberg,Mercedes,1,1,52,Finished
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Hamilton,Mercedes,2,10,36,Finished
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Räikkönen,Ferrari,3,3,47,Finished
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Bottas,Williams,4,2,37,Finished
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Massa,Williams,5,4,52,Finished
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Alonso,McLaren,6,14,52,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Magnussen,Renault,7,17,50,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Grosjean,Haas F1 Team,8,15,51,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Pérez,Force India,9,6,47,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Button,McLaren,10,12,50,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Ricciardo,Red Bull,11,5,46,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Sainz,Toro Rosso,12,11,41,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Palmer,Renault,13,18,37,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Ericsson,Sauber,14,22,45,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Kvyat,Red Bull,15,8,44,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Nasr,Sauber,16,19,50,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Gutiérrez,Haas F1 Team,17,16,52,+1 Lap
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Wehrlein,Manor Marussia,18,20,43,+2 Laps
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Verstappen,Toro Rosso,19,9,32,Power Unit
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Vettel,Ferrari,20,7,N/A,Collision
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Hülkenberg,Force India,21,13,N/A,Collision
2016,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2016-05-01,Haryanto,Manor Marussia,22,21,N/A,Collision
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Verstappen,Red Bull,1,4,36,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Räikkönen,Ferrari,2,5,38,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Vettel,Ferrari,3,6,39,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Ricciardo,Red Bull,4,3,46,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Bottas,Williams,5,7,60,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Sainz,Toro Rosso,6,8,42,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Pérez,Force India,7,9,37,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Massa,Williams,8,18,43,Finished
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Button,McLaren,9,12,39,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Kvyat,Toro Rosso,10,13,53,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Gutiérrez,Haas F1 Team,11,16,34,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Ericsson,Sauber,12,19,42,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Palmer,Renault,13,17,35,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Magnussen,Renault,14,15,57,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Nasr,Sauber,15,20,38,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Wehrlein,Manor Marussia,16,21,37,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Haryanto,Manor Marussia,17,22,52,+1 Lap
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Grosjean,Haas F1 Team,18,14,41,Engine
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Alonso,McLaren,19,10,41,Engine
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Hülkenberg,Force India,20,11,8,Engine
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Hamilton,Mercedes,21,1,N/A,Collision
2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15,Rosberg,Mercedes,22,2,N/A,Collision
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Hamilton,Mercedes,1,3,71,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Ricciardo,Red Bull,2,1,67,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Pérez,Force India,3,7,64,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Vettel,Ferrari,4,4,62,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Alonso,McLaren,5,9,72,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Hülkenberg,Force India,6,5,74,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Rosberg,Mercedes,7,2,74,Finished
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Sainz,Toro Rosso,8,6,70,+1 Lap
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Button,McLaren,9,13,66,+1 Lap
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Massa,Williams,10,14,69,+1 Lap
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Gutiérrez,Haas F1 Team,11,12,69,+1 Lap
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Bottas,Williams,12,10,66,+1 Lap
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Grosjean,Haas F1 Team,13,15,65,+2 Laps
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Wehrlein,Manor Marussia,14,20,60,+2 Laps
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Haryanto,Manor Marussia,15,19,70,+4 Laps
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Ericsson,Sauber,16,17,51,Collision
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Nasr,Sauber,17,0,46,Retired
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Verstappen,Red Bull,18,0,34,Accident
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Magnussen,Renault,19,16,27,Retired
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Kvyat,Toro Rosso,20,8,14,Accident
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Räikkönen,Ferrari,21,11,10,Accident
2016,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29,Palmer,Renault,22,18,2,Accident
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Hamilton,Mercedes,1,1,68,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Vettel,Ferrari,2,3,70,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Bottas,Williams,3,7,68,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Verstappen,Red Bull,4,5,49,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Rosberg,Mercedes,5,2,60,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Räikkönen,Ferrari,6,6,44,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Ricciardo,Red Bull,7,4,51,Finished
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Hülkenberg,Force India,8,9,68,+1 Lap
2016,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12,Sainz,Toro Rosso,9,20,54,+1 Lap
